url,cse,score,reason,match_type
secure-icicisecurities.com,icici,0.98,exact_label,lexical
icicisecurities-secure.com,icici,0.98,exact_label,lexical
verify-icicisecurities.com,icici,0.98,exact_label,lexical
icicisecurities-verify.com,icici,0.98,exact_label,lexical
portal-icicisecurities.com,icici,0.98,exact_label,lexical
icicisecurities-portal.com,icici,0.98,exact_label,lexical
auth-icicisecurities.com,icici,0.98,exact_label,lexical
icicisecurities-auth.com,icici,0.98,exact_label,lexical
1dfcfirstbank.com,idfc,0.98,exact_label,lexical
ldfcfirstbank.com,idfc,0.98,exact_label,lexical
idfcf1rstbank.com,idfc,0.98,exact_label,lexical
idfcflrstbank.com,idfc,0.98,exact_label,lexical
idfcfir5tbank.com,idfc,0.93,prefix_suffix,lexical
idfcfirstb4nk.com,idfc,0.93,prefix_suffix,lexical
login-idfcfirstbank.com,idfc,0.98,exact_label,lexical
idfcfirstbank-login.com,idfc,0.98,exact_label,lexical
secure-idfcfirstbank.com,idfc,0.98,exact_label,lexical
idfcfirstbank-secure.com,idfc,0.98,exact_label,lexical
verify-idfcfirstbank.com,idfc,0.98,exact_label,lexical
idfcfirstbank-verify.com,idfc,0.98,exact_label,lexical
portal-idfcfirstbank.com,idfc,0.98,exact_label,lexical
idfcfirstbank-portal.com,idfc,0.98,exact_label,lexical
auth-idfcfirstbank.com,idfc,0.98,exact_label,lexical
idfcfirstbank-auth.com,idfc,0.98,exact_label,lexical
1irs.gov.in,iirs,0.98,exact_label,lexical
lirs.gov.in,iirs,0.98,exact_label,lexical
i1rs.gov.in,iirs,0.98,exact_label,lexical
ilrs.gov.in,iirs,0.98,exact_label,lexical
login-iirs.gov.in,iirs,0.98,exact_label,lexical
iirs-login.gov.in,iirs,0.98,exact_label,lexical
secure-iirs.gov.in,iirs,0.98,exact_label,lexical
iirs-secure.gov.in,iirs,0.98,exact_label,lexical
verify-iirs.gov.in,iirs,0.98,exact_label,lexical
iirs-verify.gov.in,iirs,0.98,exact_label,lexical
portal-iirs.gov.in,iirs,0.98,exact_label,lexical
iirs-portal.gov.in,iirs,0.98,exact_label,lexical
auth-iirs.gov.in,iirs,0.98,exact_label,lexical
iirs-auth.gov.in,iirs,0.98,exact_label,lexical
1ncometax.gov.in,incometax,0.98,exact_label,lexical
lncometax.gov.in,incometax,0.98,exact_label,lexical
inc0metax.gov.in,incometax,0.98,exact_label,lexical
incom3tax.gov.in,incometax,0.85,typo,lexical
incomet4x.gov.in,incometax,0.85,typo,lexical
login-incometax.gov.in,incometax,0.98,exact_label,lexical
incometax-login.gov.in,incometax,0.98,exact_label,lexical
secure-incometax.gov.in,incometax,0.98,exact_label,lexical
incometax-secure.gov.in,incometax,0.98,exact_label,lexical
verify-incometax.gov.in,incometax,0.98,exact_label,lexical
incometax-verify.gov.in,incometax,0.98,exact_label,lexical
portal-incometax.gov.in,incometax,0.98,exact_label,lexical
incometax-portal.gov.in,incometax,0.98,exact_label,lexical
auth-incometax.gov.in,incometax,0.98,exact_label,lexical
incometax-auth.gov.in,incometax,0.98,exact_label,lexical
1ncometaxindia.gov.in,incometax,0.98,exact_label,lexical
lncometaxindia.gov.in,incometax,0.98,exact_label,lexical
inc0metaxindia.gov.in,incometax,0.98,exact_label,lexical
incom3taxindia.gov.in,incometax,0.85,typo,lexical
incomet4xindia.gov.in,incometax,0.85,typo,lexical
incometax1ndia.gov.in,incometax,0.98,exact_label,lexical
incometaxlndia.gov.in,incometax,0.98,exact_label,lexical
incometaxind1a.gov.in,incometax,0.98,exact_label,lexical
incometaxindla.gov.in,incometax,0.98,exact_label,lexical
incometaxindi4.gov.in,incometax,0.85,typo,lexical
login-incometaxindia.gov.in,incometax,0.98,exact_label,lexical
incometaxindia-login.gov.in,incometax,0.98,exact_label,lexical
secure-incometaxindia.gov.in,incometax,0.98,exact_label,lexical
incometaxindia-secure.gov.in,incometax,0.98,exact_label,lexical
verify-incometaxindia.gov.in,incometax,0.98,exact_label,lexical
incometaxindia-verify.gov.in,incometax,0.98,exact_label,lexical
portal-incometaxindia.gov.in,incometax,0.98,exact_label,lexical
incometaxindia-portal.gov.in,incometax,0.98,exact_label,lexical
auth-incometaxindia.gov.in,incometax,0.98,exact_label,lexical
incometaxindia-auth.gov.in,incometax,0.98,exact_label,lexical
1ncometaxindiaefiling.gov.in,incometax,0.98,exact_label,lexical
lncometaxindiaefiling.gov.in,incometax,0.98,exact_label,lexical
inc0metaxindiaefiling.gov.in,incometax,0.98,exact_label,lexical
incom3taxindiaefiling.gov.in,incometax,0.85,typo,lexical
incomet4xindiaefiling.gov.in,incometax,0.85,typo,lexical
incometax1ndiaefiling.gov.in,incometax,0.98,exact_label,lexical
incometaxlndiaefiling.gov.in,incometax,0.98,exact_label,lexical
incometaxind1aefiling.gov.in,incometax,0.98,exact_label,lexical
incometaxindlaefiling.gov.in,incometax,0.98,exact_label,lexical
incometaxindi4efiling.gov.in,incometax,0.85,typo,lexical
incometaxindia3filing.gov.in,incometax,0.85,typo,lexical
incometaxindiaef1ling.gov.in,incometax,0.98,exact_label,lexical
incometaxindiaeflling.gov.in,incometax,0.98,exact_label,lexical
incometaxindiaefil1ng.gov.in,incometax,0.98,exact_label,lexical
incometaxindiaefillng.gov.in,incometax,0.98,exact_label,lexical
login-incometaxindiaefiling.gov.in,incometax,0.98,exact_label,lexical
incometaxindiaefiling-login.gov.in,incometax,0.98,exact_label,lexical
secure-incometaxindiaefiling.gov.in,incometax,0.98,exact_label,lexical
incometaxindiaefiling-secure.gov.in,incometax,0.98,exact_label,lexical
verify-incometaxindiaefiling.gov.in,incometax,0.98,exact_label,lexical
incometaxindiaefiling-verify.gov.in,incometax,0.98,exact_label,lexical
portal-incometaxindiaefiling.gov.in,incometax,0.98,exact_label,lexical
incometaxindiaefiling-portal.gov.in,incometax,0.98,exact_label,lexical
auth-incometaxindiaefiling.gov.in,incometax,0.98,exact_label,lexical
incometaxindiaefiling-auth.gov.in,incometax,0.98,exact_label,lexical
1ndianoilcgd.com,iocl,0.98,exact_label,lexical
lndianoilcgd.com,iocl,0.98,exact_label,lexical
ind1anoilcgd.com,iocl,0.98,exact_label,lexical
indlanoilcgd.com,iocl,0.98,exact_label,lexical
indian0ilcgd.com,iocl,0.98,exact_label,lexical
indiano1lcgd.com,iocl,0.98,exact_label,lexical
indianollcgd.com,iocl,0.98,exact_label,lexical
login-indianoilcgd.com,iocl,0.98,exact_label,lexical
indianoilcgd-login.com,iocl,0.98,exact_label,lexical
secure-indianoilcgd.com,iocl,0.98,exact_label,lexical
indianoilcgd-secure.com,iocl,0.98,exact_label,lexical
verify-indianoilcgd.com,iocl,0.98,exact_label,lexical
indianoilcgd-verify.com,iocl,0.98,exact_label,lexical
portal-indianoilcgd.com,iocl,0.98,exact_label,lexical
indianoilcgd-portal.com,iocl,0.98,exact_label,lexical
auth-indianoilcgd.com,iocl,0.98,exact_label,lexical
indianoilcgd-auth.com,iocl,0.98,exact_label,lexical
1ndiascienceandtechnology.gov.in,dst,0.98,exact_label,lexical
lndiascienceandtechnology.gov.in,dst,0.98,exact_label,lexical
ind1ascienceandtechnology.gov.in,dst,0.98,exact_label,lexical
indlascienceandtechnology.gov.in,dst,0.98,exact_label,lexical
indi4scienceandtechnology.gov.in,dst,0.85,typo,lexical
india5cienceandtechnology.gov.in,dst,0.85,typo,lexical
indiasc1enceandtechnology.gov.in,dst,0.98,exact_label,lexical
indiasclenceandtechnology.gov.in,dst,0.98,exact_label,lexical
indiasci3nceandtechnology.gov.in,dst,0.85,typo,lexical
indiascienc3andtechnology.gov.in,dst,0.85,typo,lexical
indiascience4ndtechnology.gov.in,dst,0.85,typo,lexical
indiascienceandt3chnology.gov.in,dst,0.85,typo,lexical
indiascienceandtechn0logy.gov.in,dst,0.98,exact_label,lexical
indiascienceandtechnol0gy.gov.in,dst,0.98,exact_label,lexical
login-indiascienceandtechnology.gov.in,dst,0.98,exact_label,lexical
indiascienceandtechnology-login.gov.in,dst,0.98,exact_label,lexical
secure-indiascienceandtechnology.gov.in,dst,0.98,exact_label,lexical
indiascienceandtechnology-secure.gov.in,dst,0.98,exact_label,lexical
verify-indiascienceandtechnology.gov.in,dst,0.98,exact_label,lexical
indiascienceandtechnology-verify.gov.in,dst,0.98,exact_label,lexical
portal-indiascienceandtechnology.gov.in,dst,0.98,exact_label,lexical
indiascienceandtechnology-portal.gov.in,dst,0.98,exact_label,lexical
auth-indiascienceandtechnology.gov.in,dst,0.98,exact_label,lexical
indiascienceandtechnology-auth.gov.in,dst,0.98,exact_label,lexical
1cicibank.com,icici,0.98,exact_label,lexical
lcicibank.com,icici,0.98,exact_label,lexical
ic1cibank.com,icici,0.98,exact_label,lexical
iclcibank.com,icici,0.98,exact_label,lexical
icic1bank.com,icici,0.98,exact_label,lexical
iciclbank.com,icici,0.98,exact_label,lexical
icicib4nk.com,icici,0.93,prefix_suffix,lexical
login-icicibank.com,icici,0.98,exact_label,lexical
icicibank-login.com,icici,0.98,exact_label,lexical
secure-icicibank.com,icici,0.98,exact_label,lexical
icicibank-secure.com,icici,0.98,exact_label,lexical
verify-icicibank.com,icici,0.98,exact_label,lexical
icicibank-verify.com,icici,0.98,exact_label,lexical
portal-icicibank.com,icici,0.98,exact_label,lexical
icicibank-portal.com,icici,0.98,exact_label,lexical
auth-icicibank.com,icici,0.98,exact_label,lexical
icicibank-auth.com,icici,0.98,exact_label,lexical
1ocl.com,iocl,0.98,exact_label,lexical
locl.com,iocl,0.98,exact_label,lexical
i0cl.com,iocl,0.98,exact_label,lexical
login-iocl.com,iocl,0.98,exact_label,lexical
iocl-login.com,iocl,0.98,exact_label,lexical
secure-iocl.com,iocl,0.98,exact_label,lexical
iocl-secure.com,iocl,0.98,exact_label,lexical
verify-iocl.com,iocl,0.98,exact_label,lexical
iocl-verify.com,iocl,0.98,exact_label,lexical
portal-iocl.com,iocl,0.98,exact_label,lexical
iocl-portal.com,iocl,0.98,exact_label,lexical
auth-iocl.com,iocl,0.98,exact_label,lexical
iocl-auth.com,iocl,0.98,exact_label,lexical
1rctc.co.in,irctc,0.98,exact_label,lexical
lrctc.co.in,irctc,0.98,exact_label,lexical
login-irctc.co.in,irctc,0.98,exact_label,lexical
irctc-login.co.in,irctc,0.98,exact_label,lexical
secure-irctc.co.in,irctc,0.98,exact_label,lexical
irctc-secure.co.in,irctc,0.98,exact_label,lexical
verify-irctc.co.in,irctc,0.98,exact_label,lexical
irctc-verify.co.in,irctc,0.98,exact_label,lexical
portal-irctc.co.in,irctc,0.98,exact_label,lexical
irctc-portal.co.in,irctc,0.98,exact_label,lexical
auth-irctc.co.in,irctc,0.98,exact_label,lexical
irctc-auth.co.in,irctc,0.98,exact_label,lexical
1rctctourism.com,irctc,0.98,exact_label,lexical
lrctctourism.com,irctc,0.98,exact_label,lexical
irctct0urism.com,irctc,0.98,exact_label,lexical
irctctour1sm.com,irctc,0.98,exact_label,lexical
irctctourlsm.com,irctc,0.98,exact_label,lexical
irctctouri5m.com,irctc,0.85,typo,lexical
login-irctctourism.com,irctc,0.98,exact_label,lexical
irctctourism-login.com,irctc,0.98,exact_label,lexical
secure-irctctourism.com,irctc,0.98,exact_label,lexical
irctctourism-secure.com,irctc,0.98,exact_label,lexical
verify-irctctourism.com,irctc,0.98,exact_label,lexical
irctctourism-verify.com,irctc,0.98,exact_label,lexical
portal-irctctourism.com,irctc,0.98,exact_label,lexical
irctctourism-portal.com,irctc,0.98,exact_label,lexical
auth-irctctourism.com,irctc,0.98,exact_label,lexical
irctctourism-auth.com,irctc,0.98,exact_label,lexical
1sro.gov.in,isro,0.98,exact_label,lexical
lsro.gov.in,isro,0.98,exact_label,lexical
isr0.gov.in,isro,0.98,exact_label,lexical
login-isro.gov.in,isro,0.98,exact_label,lexical
isro-login.gov.in,isro,0.98,exact_label,lexical
secure-isro.gov.in,isro,0.98,exact_label,lexical
isro-secure.gov.in,isro,0.98,exact_label,lexical
verify-isro.gov.in,isro,0.98,exact_label,lexical
isro-verify.gov.in,isro,0.98,exact_label,lexical
portal-isro.gov.in,isro,0.98,exact_label,lexical
isro-portal.gov.in,isro,0.98,exact_label,lexical
auth-isro.gov.in,isro,0.98,exact_label,lexical
isro-auth.gov.in,isro,0.98,exact_label,lexical
j1o.com,jio,0.98,exact_label,lexical
jlo.com,jio,0.98,exact_label,lexical
ji0.com,jio,0.98,exact_label,lexical
login-jio.com,jio,0.98,exact_label,lexical
jio-login.com,jio,0.98,exact_label,lexical
secure-jio.com,jio,0.98,exact_label,lexical
jio-secure.com,jio,0.98,exact_label,lexical
verify-jio.com,jio,0.98,exact_label,lexical
jio-verify.com,jio,0.98,exact_label,lexical
portal-jio.com,jio,0.98,exact_label,lexical
jio-portal.com,jio,0.98,exact_label,lexical
auth-jio.com,jio,0.98,exact_label,lexical
jio-auth.com,jio,0.98,exact_label,lexical
kf1ntech.com,kfintech,0.98,exact_label,lexical
kflntech.com,kfintech,0.98,exact_label,lexical
kfint3ch.com,kfintech,0.85,typo,lexical
login-kfintech.com,kfintech,0.98,exact_label,lexical
kfintech-login.com,kfintech,0.98,exact_label,lexical
secure-kfintech.com,kfintech,0.98,exact_label,lexical
kfintech-secure.com,kfintech,0.98,exact_label,lexical
verify-kfintech.com,kfintech,0.98,exact_label,lexical
kfintech-verify.com,kfintech,0.98,exact_label,lexical
portal-kfintech.com,kfintech,0.98,exact_label,lexical
kfintech-portal.com,kfintech,0.98,exact_label,lexical
auth-kfintech.com,kfintech,0.98,exact_label,lexical
kfintech-auth.com,kfintech,0.98,exact_label,lexical
myv1.in,vi,0.98,exact_label,lexical
myvl.in,vi,0.98,exact_label,lexical
login-myvi.in,vi,0.98,exact_label,lexical
myvi-login.in,vi,0.98,exact_label,lexical
secure-myvi.in,vi,0.98,exact_label,lexical
myvi-secure.in,vi,0.98,exact_label,lexical
verify-myvi.in,vi,0.98,exact_label,lexical
myvi-verify.in,vi,0.98,exact_label,lexical
portal-myvi.in,vi,0.98,exact_label,lexical
myvi-portal.in,vi,0.98,exact_label,lexical
auth-myvi.in,vi,0.98,exact_label,lexical
myvi-auth.in,vi,0.98,exact_label,lexical
hdfcb4nk.com,hdfc,0.93,prefix_suffix,lexical
login-hdfcbank.com,hdfc,0.98,exact_label,lexical
hdfcbank-login.com,hdfc,0.98,exact_label,lexical
secure-hdfcbank.com,hdfc,0.98,exact_label,lexical
hdfcbank-secure.com,hdfc,0.98,exact_label,lexical
verify-hdfcbank.com,hdfc,0.98,exact_label,lexical
hdfcbank-verify.com,hdfc,0.98,exact_label,lexical
portal-hdfcbank.com,hdfc,0.98,exact_label,lexical
hdfcbank-portal.com,hdfc,0.98,exact_label,lexical
auth-hdfcbank.com,hdfc,0.98,exact_label,lexical
hdfcbank-auth.com,hdfc,0.98,exact_label,lexical
n3tpnb.com,pnb,0.93,prefix_suffix,lexical
login-netpnb.com,pnb,0.98,exact_label,lexical
netpnb-login.com,pnb,0.98,exact_label,lexical
secure-netpnb.com,pnb,0.98,exact_label,lexical
netpnb-secure.com,pnb,0.98,exact_label,lexical
verify-netpnb.com,pnb,0.98,exact_label,lexical
netpnb-verify.com,pnb,0.98,exact_label,lexical
portal-netpnb.com,pnb,0.98,exact_label,lexical
netpnb-portal.com,pnb,0.98,exact_label,lexical
auth-netpnb.com,pnb,0.98,exact_label,lexical
netpnb-auth.com,pnb,0.98,exact_label,lexical
login-nha.gov.in,nha,0.98,exact_label,lexical
nha-login.gov.in,nha,0.98,exact_label,lexical
secure-nha.gov.in,nha,0.98,exact_label,lexical
nha-secure.gov.in,nha,0.98,exact_label,lexical
verify-nha.gov.in,nha,0.98,exact_label,lexical
nha-verify.gov.in,nha,0.98,exact_label,lexical
portal-nha.gov.in,nha,0.98,exact_label,lexical
nha-portal.gov.in,nha,0.98,exact_label,lexical
auth-nha.gov.in,nha,0.98,exact_label,lexical
nha-auth.gov.in,nha,0.98,exact_label,lexical
n1c.gov.in,nic,0.98,exact_label,lexical
nlc.gov.in,nic,0.98,exact_label,lexical
login-nic.gov.in,nic,0.98,exact_label,lexical
nic-login.gov.in,nic,0.98,exact_label,lexical
secure-nic.gov.in,nic,0.98,exact_label,lexical
nic-secure.gov.in,nic,0.98,exact_label,lexical
verify-nic.gov.in,nic,0.98,exact_label,lexical
nic-verify.gov.in,nic,0.98,exact_label,lexical
portal-nic.gov.in,nic,0.98,exact_label,lexical
nic-portal.gov.in,nic,0.98,exact_label,lexical
auth-nic.gov.in,nic,0.98,exact_label,lexical
nic-auth.gov.in,nic,0.98,exact_label,lexical
login-npr.gov.in,nic,0.98,exact_label,lexical
npr-login.gov.in,nic,0.98,exact_label,lexical
secure-npr.gov.in,nic,0.98,exact_label,lexical
npr-secure.gov.in,nic,0.98,exact_label,lexical
verify-npr.gov.in,nic,0.98,exact_label,lexical
npr-verify.gov.in,nic,0.98,exact_label,lexical
portal-npr.gov.in,nic,0.98,exact_label,lexical
npr-portal.gov.in,nic,0.98,exact_label,lexical
auth-npr.gov.in,nic,0.98,exact_label,lexical
npr-auth.gov.in,nic,0.98,exact_label,lexical
login-nrsc.gov.in,nrsc,0.98,exact_label,lexical
nrsc-login.gov.in,nrsc,0.98,exact_label,lexical
secure-nrsc.gov.in,nrsc,0.98,exact_label,lexical
nrsc-secure.gov.in,nrsc,0.98,exact_label,lexical
verify-nrsc.gov.in,nrsc,0.98,exact_label,lexical
nrsc-verify.gov.in,nrsc,0.98,exact_label,lexical
portal-nrsc.gov.in,nrsc,0.98,exact_label,lexical
nrsc-portal.gov.in,nrsc,0.98,exact_label,lexical
auth-nrsc.gov.in,nrsc,0.98,exact_label,lexical
nrsc-auth.gov.in,nrsc,0.98,exact_label,lexical
b4nkofbaroda.com,bob,0.93,prefix_suffix,lexical
bank0fbaroda.com,bob,0.98,exact_label,lexical
bankofbar0da.com,bob,0.98,exact_label,lexical
login-bankofbaroda.com,bob,0.98,exact_label,lexical
bankofbaroda-login.com,bob,0.98,exact_label,lexical
secure-bankofbaroda.com,bob,0.98,exact_label,lexical
bankofbaroda-secure.com,bob,0.98,exact_label,lexical
verify-bankofbaroda.com,bob,0.98,exact_label,lexical
bankofbaroda-verify.com,bob,0.98,exact_label,lexical
portal-bankofbaroda.com,bob,0.98,exact_label,lexical
bankofbaroda-portal.com,bob,0.98,exact_label,lexical
auth-bankofbaroda.com,bob,0.98,exact_label,lexical
bankofbaroda-auth.com,bob,0.98,exact_label,lexical
0rgi-sparrow.gov.in,census,0.98,exact_label,lexical
org1-sparrow.gov.in,census,0.98,exact_label,lexical
orgl-sparrow.gov.in,census,0.98,exact_label,lexical
orgi-5parrow.gov.in,census,0.98,exact_label,lexical
orgi-sp4rrow.gov.in,census,0.98,exact_label,lexical
orgi-sparr0w.gov.in,census,0.98,exact_label,lexical
login-orgi-sparrow.gov.in,census,0.98,exact_label,lexical
orgi-sparrow-login.gov.in,census,0.98,exact_label,lexical
secure-orgi-sparrow.gov.in,census,0.98,exact_label,lexical
orgi-sparrow-secure.gov.in,census,0.98,exact_label,lexical
verify-orgi-sparrow.gov.in,census,0.98,exact_label,lexical
orgi-sparrow-verify.gov.in,census,0.98,exact_label,lexical
portal-orgi-sparrow.gov.in,census,0.98,exact_label,lexical
orgi-sparrow-portal.gov.in,census,0.98,exact_label,lexical
auth-orgi-sparrow.gov.in,census,0.98,exact_label,lexical
orgi-sparrow-auth.gov.in,census,0.98,exact_label,lexical
p4rivahan.gov.in,parivahan,0.93,prefix_suffix,lexical
par1vahan.gov.in,parivahan,0.98,exact_label,lexical
parlvahan.gov.in,parivahan,0.98,exact_label,lexical
login-parivahan.gov.in,parivahan,0.98,exact_label,lexical
parivahan-login.gov.in,parivahan,0.98,exact_label,lexical
secure-parivahan.gov.in,parivahan,0.98,exact_label,lexical
parivahan-secure.gov.in,parivahan,0.98,exact_label,lexical
verify-parivahan.gov.in,parivahan,0.98,exact_label,lexical
parivahan-verify.gov.in,parivahan,0.98,exact_label,lexical
portal-parivahan.gov.in,parivahan,0.98,exact_label,lexical
parivahan-portal.gov.in,parivahan,0.98,exact_label,lexical
auth-parivahan.gov.in,parivahan,0.98,exact_label,lexical
parivahan-auth.gov.in,parivahan,0.98,exact_label,lexical
pnb1ndia.in,pnb,0.98,exact_label,lexical
pnblndia.in,pnb,0.98,exact_label,lexical
pnbind1a.in,pnb,0.98,exact_label,lexical
pnbindla.in,pnb,0.98,exact_label,lexical
pnbindi4.in,pnb,0.93,prefix_suffix,lexical
login-pnbindia.in,pnb,0.98,exact_label,lexical
pnbindia-login.in,pnb,0.98,exact_label,lexical
secure-pnbindia.in,pnb,0.98,exact_label,lexical
pnbindia-secure.in,pnb,0.98,exact_label,lexical
verify-pnbindia.in,pnb,0.98,exact_label,lexical
pnbindia-verify.in,pnb,0.98,exact_label,lexical
portal-pnbindia.in,pnb,0.98,exact_label,lexical
pnbindia-portal.in,pnb,0.98,exact_label,lexical
auth-pnbindia.in,pnb,0.98,exact_label,lexical
pnbindia-auth.in,pnb,0.98,exact_label,lexical
pnb1nt.com,pnb,0.98,exact_label,lexical
pnblnt.com,pnb,0.98,exact_label,lexical
login-pnbint.com,pnb,0.98,exact_label,lexical
pnbint-login.com,pnb,0.98,exact_label,lexical
secure-pnbint.com,pnb,0.98,exact_label,lexical
pnbint-secure.com,pnb,0.98,exact_label,lexical
verify-pnbint.com,pnb,0.98,exact_label,lexical
pnbint-verify.com,pnb,0.98,exact_label,lexical
portal-pnbint.com,pnb,0.98,exact_label,lexical
pnbint-portal.com,pnb,0.98,exact_label,lexical
auth-pnbint.com,pnb,0.98,exact_label,lexical
pnbint-auth.com,pnb,0.98,exact_label,lexical
login-bsnl.in,bsnl,0.98,exact_label,lexical
bsnl-login.in,bsnl,0.98,exact_label,lexical
secure-bsnl.in,bsnl,0.98,exact_label,lexical
bsnl-secure.in,bsnl,0.98,exact_label,lexical
verify-bsnl.in,bsnl,0.98,exact_label,lexical
bsnl-verify.in,bsnl,0.98,exact_label,lexical
portal-bsnl.in,bsnl,0.98,exact_label,lexical
bsnl-portal.in,bsnl,0.98,exact_label,lexical
auth-bsnl.in,bsnl,0.98,exact_label,lexical
bsnl-auth.in,bsnl,0.98,exact_label,lexical
rb1.org.in,rbi,0.98,exact_label,lexical
rbl.org.in,rbi,0.98,exact_label,lexical
login-rbi.org.in,rbi,0.98,exact_label,lexical
rbi-login.org.in,rbi,0.98,exact_label,lexical
secure-rbi.org.in,rbi,0.98,exact_label,lexical
rbi-secure.org.in,rbi,0.98,exact_label,lexical
verify-rbi.org.in,rbi,0.98,exact_label,lexical
rbi-verify.org.in,rbi,0.98,exact_label,lexical
portal-rbi.org.in,rbi,0.98,exact_label,lexical
rbi-portal.org.in,rbi,0.98,exact_label,lexical
auth-rbi.org.in,rbi,0.98,exact_label,lexical
rbi-auth.org.in,rbi,0.98,exact_label,lexical
reb1t.org.in,rebit,0.98,exact_label,lexical
reblt.org.in,rebit,0.98,exact_label,lexical
login-rebit.org.in,rebit,0.98,exact_label,lexical
rebit-login.org.in,rebit,0.98,exact_label,lexical
secure-rebit.org.in,rebit,0.98,exact_label,lexical
rebit-secure.org.in,rebit,0.98,exact_label,lexical
verify-rebit.org.in,rebit,0.98,exact_label,lexical
rebit-verify.org.in,rebit,0.98,exact_label,lexical
portal-rebit.org.in,rebit,0.98,exact_label,lexical
rebit-portal.org.in,rebit,0.98,exact_label,lexical
auth-rebit.org.in,rebit,0.98,exact_label,lexical
rebit-auth.org.in,rebit,0.98,exact_label,lexical
login-sac.gov.in,sac,0.98,exact_label,lexical
sac-login.gov.in,sac,0.98,exact_label,lexical
secure-sac.gov.in,sac,0.98,exact_label,lexical
sac-secure.gov.in,sac,0.98,exact_label,lexical
verify-sac.gov.in,sac,0.98,exact_label,lexical
sac-verify.gov.in,sac,0.98,exact_label,lexical
portal-sac.gov.in,sac,0.98,exact_label,lexical
sac-portal.gov.in,sac,0.98,exact_label,lexical
auth-sac.gov.in,sac,0.98,exact_label,lexical
sac-auth.gov.in,sac,0.98,exact_label,lexical
sb1.co.in,sbi,0.98,exact_label,lexical
sbl.co.in,sbi,0.98,exact_label,lexical
login-sbi.co.in,sbi,0.98,exact_label,lexical
sbi-login.co.in,sbi,0.98,exact_label,lexical
secure-sbi.co.in,sbi,0.98,exact_label,lexical
sbi-secure.co.in,sbi,0.98,exact_label,lexical
verify-sbi.co.in,sbi,0.98,exact_label,lexical
sbi-verify.co.in,sbi,0.98,exact_label,lexical
portal-sbi.co.in,sbi,0.98,exact_label,lexical
sbi-portal.co.in,sbi,0.98,exact_label,lexical
auth-sbi.co.in,sbi,0.98,exact_label,lexical
sbi-auth.co.in,sbi,0.98,exact_label,lexical
sb1card.com,sbi,0.98,exact_label,lexical
sblcard.com,sbi,0.98,exact_label,lexical
sbic4rd.com,sbi,0.93,prefix_suffix,lexical
login-sbicard.com,sbi,0.98,exact_label,lexical
sbicard-login.com,sbi,0.98,exact_label,lexical
secure-sbicard.com,sbi,0.98,exact_label,lexical
sbicard-secure.com,sbi,0.98,exact_label,lexical
verify-sbicard.com,sbi,0.98,exact_label,lexical
sbicard-verify.com,sbi,0.98,exact_label,lexical
portal-sbicard.com,sbi,0.98,exact_label,lexical
sbicard-portal.com,sbi,0.98,exact_label,lexical
auth-sbicard.com,sbi,0.98,exact_label,lexical
sbicard-auth.com,sbi,0.98,exact_label,lexical
sb1life.co.in,sbi,0.98,exact_label,lexical
sbllife.co.in,sbi,0.98,exact_label,lexical
sbil1fe.co.in,sbi,0.98,exact_label,lexical
sbillfe.co.in,sbi,0.98,exact_label,lexical
sbilif3.co.in,sbi,0.93,prefix_suffix,lexical
login-sbilife.co.in,sbi,0.98,exact_label,lexical
sbilife-login.co.in,sbi,0.98,exact_label,lexical
secure-sbilife.co.in,sbi,0.98,exact_label,lexical
sbilife-secure.co.in,sbi,0.98,exact_label,lexical
verify-sbilife.co.in,sbi,0.98,exact_label,lexical
sbilife-verify.co.in,sbi,0.98,exact_label,lexical
portal-sbilife.co.in,sbi,0.98,exact_label,lexical
sbilife-portal.co.in,sbi,0.98,exact_label,lexical
auth-sbilife.co.in,sbi,0.98,exact_label,lexical
sbilife-auth.co.in,sbi,0.98,exact_label,lexical
sb1mf.com,sbi,0.98,exact_label,lexical
sblmf.com,sbi,0.98,exact_label,lexical
login-sbimf.com,sbi,0.98,exact_label,lexical
sbimf-login.com,sbi,0.98,exact_label,lexical
secure-sbimf.com,sbi,0.98,exact_label,lexical
sbimf-secure.com,sbi,0.98,exact_label,lexical
verify-sbimf.com,sbi,0.98,exact_label,lexical
sbimf-verify.com,sbi,0.98,exact_label,lexical
portal-sbimf.com,sbi,0.98,exact_label,lexical
sbimf-portal.com,sbi,0.98,exact_label,lexical
auth-sbimf.com,sbi,0.98,exact_label,lexical
sbimf-auth.com,sbi,0.98,exact_label,lexical
sb1securities.in,sbi,0.98,exact_label,lexical
sblsecurities.in,sbi,0.98,exact_label,lexical
sbi5ecurities.in,sbi,0.93,prefix_suffix,lexical
sbis3curities.in,sbi,0.93,prefix_suffix,lexical
sbisecur1ties.in,sbi,0.98,exact_label,lexical
sbisecurlties.in,sbi,0.98,exact_label,lexical
sbisecurit1es.in,sbi,0.98,exact_label,lexical
sbisecuritles.in,sbi,0.98,exact_label,lexical
sbisecuriti3s.in,sbi,0.93,prefix_suffix,lexical
sbisecuritie5.in,sbi,0.93,prefix_suffix,lexical
login-sbisecurities.in,sbi,0.98,exact_label,lexical
sbisecurities-login.in,sbi,0.98,exact_label,lexical
secure-sbisecurities.in,sbi,0.98,exact_label,lexical
sbisecurities-secure.in,sbi,0.98,exact_label,lexical
verify-sbisecurities.in,sbi,0.98,exact_label,lexical
sbisecurities-verify.in,sbi,0.98,exact_label,lexical
