url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,having_ip,have_at_symbol,url_length,url_depth,redirection,http_domain,tiny_url,prefix_suffix,digit_count,special_char_count,entropy,lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,matched_brand_domain,registered_domain,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,page_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,brand_token_or_logo_present,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,visual_brand_domain_mismatch,favicon_hash,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash,html_dom_hash_matches_known_phish,same_html_hash_domain_count_7d,fetch_status_code,fetch_error,dns_error,tls_error,dns_status,http_status,tls_status,page_status,nameservers,registrant_name,registrar_name,hosting_isp,hosting_country,registrant_country,rdap_status,whois_status,extraction_status,high_lexical_similarity,no_login_form,no_brand_visual_claim,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,label_conflict,include_in_ml,label
http://vlncghn1025.top,vlncghn1025.top,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,22,0,0,0,0,0,4,0,3.8796640049025943,0.37037,4,0.37037,0,0,1,0,kfintech.com,vlncghn1025.top,1,1,172.247.188.116,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,da6b4b893a6d2474,0,8,530,,,SSLCertVerificationError,success,http_530,invalid,success,,,,,,,rate_limited,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://mm88qt.vip,mm88qt.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,17,0,0,0,0,0,2,0,3.337175341123077,0.384615,4,0.384615,0,0,1,0,incometax.gov.in,mm88qt.vip,1,1,172.67.128.54,0,0,-1,-1,-1,-1,-1,-1,0,1,1,34,-1,1,1,1,0,1,0,0,0,0,1,0,0,0,c17316ce1adc6f21,0,0,071f565bd4cead3f,0,5,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://vilionex.fun,vilionex.fun,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,0,0,0,3.8268748818646383,0.533333,3,0.533333,0,0,1,0,sbilife.co.in,vilionex.fun,1,1,172.67.131.170,0,0,8,-1,30,335,6,-1,0,1,1,28,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,96ad3bb4a2d666d3,0,1,200,,,,success,success,success,success,dale.ns.cloudflare.com;simone.ns.cloudflare.com,,PDR Ltd. d/b/a PublicDomainRegistry.com,,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://72329.vip,72329.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,5,0,3.5,0.315789,2,0.421053,0,0,1,0,eci.gov.in,72329.vip,1,1,207.148.45.107,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0,0,b6f9c60caf6613b5,0,100,403,,,SSLCertVerificationError,success,http_403,invalid,success,,,,,,,error,success,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://vidatranquila.online,vidatranquila.online,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,27,0,0,0,0,0,0,0,3.902311575917029,0.85,0,0.85,0,0,0,0,tran.census.gov.in,vidatranquila.online,1,1,172.67.193.63,0,0,8,-1,130,235,4,-1,0,1,1,26,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,fc0aa733a78465e6,0,1,200,,,,success,success,success,success,garrett.ns.cloudflare.com;oaklyn.ns.cloudflare.com,,"NameCheap, Inc.",,,,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0
http://53fx69.vip,53fx69.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,17,0,0,0,0,0,4,0,3.7345216647797517,0.307692,4,0.384615,0,0,1,0,incometax.gov.in,53fx69.vip,1,1,172.67.168.187,0,0,-1,-1,-1,-1,-1,8,0,1,1,25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,,,success,error,success,empty,,,,"Cloudflare, Inc.",,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://victorybet.us,victorybet.us,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,20,0,0,0,0,0,0,0,3.8219280948873626,0.526316,3,0.526316,0,0,1,0,incometax.gov.in,victorybet.us,1,1,13.248.169.48,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0,0,b6f9c60caf6613b5,0,100,403,,,SSLCertVerificationError,success,http_403,invalid,success,,,,,,,unavailable,success,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://nicexxxtube.com,nicexxxtube.com,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,22,0,0,0,0,0,0,0,3.7544418457133455,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,nicexxxtube.com,1,1,173.214.252.25,0,0,6,-1,4772,341,4,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0,0,b6f9c60cad654bb5,0,73,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns1.nicexxxtube.com;ns2.nicexxxtube.com,,"NameCheap, Inc.",,,,success,skipped,partial,1,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
http://diego-vicente.com,diego-vicente.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,24,0,0,0,0,1,0,1,3.855388542207534,0.5625,2,0.5625,0,0,1,0,icicidirect.com,diego-vicente.com,1,1,217.160.0.75,0,0,6,-1,391,339,6,-1,0,1,0,-1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,ed1e57cae07bcb96,0,3,200,,,SSLError,success,success,invalid,success,ns1025.ui-dns.com;ns1078.ui-dns.org;ns1092.ui-dns.de;ns1094.ui-dns.biz,,IONOS SE,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://trentonhormoneclinic.com,trentonhormoneclinic.com,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,31,0,0,0,0,0,0,0,3.639522519994505,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,trentonhormoneclinic.com,1,1,172.234.24.211,0,0,6,-1,1854,337,4,-1,1,1,1,28,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,d6651e40ec1d53eb,0,421,200,,,,success,success,success,success,dns101.registrar-servers.com;dns102.registrar-servers.com,,"NameCheap, Inc.",,,,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0
http://myviraldifference.com,myviraldifference.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,28,0,0,0,0,0,0,0,4.137537511266052,0.85,0,0.85,0,0,0,0,myvi.in,myviraldifference.com,1,1,91.195.240.13,0,0,6,-1,394,336,6,-1,1,1,1,27,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,436,,,,success,http_436,success,empty,a.ns36.de;b.ns36.de,,IONOS SE,,,,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
http://villyjoy.com,villyjoy.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,0,0,0,3.7216117239699016,0.631579,2,0.631579,0,0,1,0,jio.com,villyjoy.com,1,1,98.82.42.139,0,0,6,-1,30,335,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ClientConnectorError,,TimeoutError,success,error,error,empty,nsg1.namebrightdns.com;nsg2.namebrightdns.com,,DropCatch.com 1370 LLC,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://virtari.com,virtari.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,18,0,0,0,0,0,0,0,3.57243125132212,0.666667,2,0.666667,0,0,1,0,irctctourism.com,virtari.com,1,1,2.57.91.91,0,0,4,-1,26,339,6,-1,1,1,1,27,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,62d827012f87b261,0,106,200,,,,success,success,success,success,artemis.dns-parking.com;hermes.dns-parking.com,,"HOSTINGER operations, UAB",,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://98yl66645.vip,98yl66645.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,20,0,0,0,0,0,7,0,3.784183719779189,0.333333,3,0.333333,0,0,1,0,kavach.mail.gov.in,98yl66645.vip,1,1,156.253.14.18,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ServerDisconnectedError,,ConnectionRefusedError,success,error,error,empty,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://rknksz808.com,rknksz808.com,bankofbaroda.bank.in,Bank of Baroda,unlabeled,main_detector_targets,0,0,0,20,0,0,0,0,0,3,0,3.9219280948873627,0.518519,5,0.518519,0,0,1,0,canarabank.com,rknksz808.com,1,1,47.91.170.222,0,0,6,-1,394,336,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,,TimeoutError,success,error,error,empty,expirens3.hichina.com;expirens4.hichina.com,,Dominet (HK) Limited,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://viafit.app,viafit.app,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,17,0,0,0,0,0,0,0,3.175123135113461,0.545455,3,0.545455,0,0,1,0,uidai.gov.in,viafit.app,1,1,216.24.57.251,0,0,8,-1,32,333,6,-1,0,1,1,31,-1,1,1,2,0,1,0,0,0,1,0,0,1,1,,0,0,a03885b7b6896a68,0,1,200,,,,success,success,success,success,ns-cloud-a1.googledomains.com;ns-cloud-a2.googledomains.com;ns-cloud-a3.googledomains.com;ns-cloud-a4.googledomains.com,,Squarespace Domains II LLC.,,,,success,skipped,complete,0,1,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://visibilityblitz.com,visibilityblitz.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,26,0,0,0,0,0,0,0,3.715453546047369,0.529412,3,0.529412,0,0,1,0,icicidirect.com,visibilityblitz.com,1,1,66.81.203.137,0,0,6,-1,5558,286,8,-1,1,0,0,-1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,6d3e01119261fec0,0,1,200,,,TimeoutError,success,success,error,success,dns1.register.com;dns2.register.com,,"Register.com - Network Solutions, LLC",,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://nhacdjplus.com,nhacdjplus.com,abdm.gov.in,National Health Authority (NHA),unlabeled,main_detector_targets,0,0,0,21,0,0,0,0,0,0,0,3.916126946588284,0.85,0,0.85,0,0,0,0,abdm.gov.in,nhacdjplus.com,1,1,168.76.60.99,0,0,6,-1,1150,311,6,-1,0,0,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0,0,b6f9c60cad654bb5,0,73,403,,,TimeoutError,success,http_403,error,success,ns1.julydns.com;ns2.julydns.com,,Gname.com Pte. Ltd.,,,,success,skipped,partial,1,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
http://mavi-betgiriss.com,mavi-betgiriss.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,25,0,0,0,0,1,0,1,4.023465189601647,0.540541,2,0.540541,0,0,1,0,airindiaexpress.com,mavi-betgiriss.com,1,1,172.67.218.227,0,0,8,-1,30,335,6,-1,0,1,1,30,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,127eec7ad8a78bbe,0,1,520,,,,success,http_520,success,success,alaric.ns.cloudflare.com;kimora.ns.cloudflare.com,,"Sav.com, LLC",,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://vintageprintables.com,vintageprintables.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,28,0,0,0,0,0,0,0,4.09306920777189,0.6,2,0.6,0,0,1,0,airindiaexpress.com,vintageprintables.com,1,1,103.224.182.213,0,0,6,-1,394,336,6,-1,0,1,1,54,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,6eff2f1db5ed979c,0,1,200,,,,success,success,success,success,ns15.abovedomains.com;ns16.abovedomains.com,,"SNAPNAMES 64, LLC",,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://vidyadeepglobalschool.com,vidyadeepglobalschool.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,32,0,0,0,0,0,0,0,4.101409765557392,0.487805,1,0.487805,0,0,1,0,indianoilcgd.com,vidyadeepglobalschool.com,1,1,217.21.84.202,0,0,4,-1,1125,336,6,-1,0,1,1,43,-1,1,1,1,0,1,0,0,0,0,1,0,0,0,919b1e347ad9ab28,0,0,6a49d060b888da07,0,1,200,,,,success,success,success,success,ns1.dns-parking.com;ns2.dns-parking.com,,"HOSTINGER operations, UAB",,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://shlwd.vip,shlwd.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,0,0,3.5,0.5,3,0.5,0,0,1,0,portal.bsnl.in,shlwd.vip,1,1,67.211.68.99,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://tttph.vip,tttph.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,0,0,2.7272170014624826,0.454545,4,0.454545,0,0,1,0,contents.tdscpc.gov.in,tttph.vip,1,1,156.234.68.81,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,aeabeb892b6c0620,0,12,530,,,SSLCertVerificationError,success,http_530,invalid,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://torgi.us,torgi.us,ana.crsorgi.gov.in,ana crs,unlabeled,main_detector_targets,0,0,0,15,0,0,0,0,0,0,0,3.456564762130954,0.85,0,0.85,0,0,0,0,orgi-sparrow.gov.in,torgi.us,1,1,76.223.54.146,0,0,-1,-1,-1,-1,-1,8,1,1,1,33,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,,,,"Amazon.com, Inc.",,,unavailable,success,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0
http://93292.vip,93292.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,5,0,3.375,0.315789,2,0.421053,0,0,1,0,eci.gov.in,93292.vip,1,1,46.149.193.94,0,0,-1,-1,-1,-1,-1,-1,1,1,1,34,-1,1,1,2,0,1,0,0,0,0,0,0,0,0,,0,0,971688304700230a,0,455,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://nicksonharlem.com,nicksonharlem.com,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,24,0,0,0,0,0,0,0,4.001629167387823,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,nicksonharlem.com,1,1,208.109.38.70,0,0,6,-1,2951,336,8,-1,0,1,1,21,-1,1,1,1,0,1,0,0,0,1,1,0,1,1,,0,0,26d81b1cc48342e7,0,1,200,,,,success,success,success,success,ns59.domaincontrol.com;ns60.domaincontrol.com,,"GoDaddy.com, LLC",,,,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand match on unauthorized domain,0,1,1
http://vibecodingmke.com,vibecodingmke.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,24,0,0,0,0,0,0,0,4.001629167387823,0.6,2,0.6,0,0,1,0,infiniti.icicibank.com,vibecodingmke.com,1,1,216.24.57.1,0,0,6,-1,26,339,6,6,1,1,1,26,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,ee2886c3b2147375,0,1,200,,,,success,success,success,success,ns1063.ui-dns.com;ns1092.ui-dns.org;ns1107.ui-dns.de;ns1125.ui-dns.biz,,IONOS SE,Render,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://vividaxiom.com,vividaxiom.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,21,0,0,0,0,0,0,0,3.6897037321995474,0.666667,2,0.666667,0,0,1,0,axismf.com,vividaxiom.com,1,1,162.255.119.74,0,0,6,-1,26,339,4,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,436,,,TimeoutError,success,http_436,error,empty,dns1.registrar-servers.com;dns2.registrar-servers.com,,"NameCheap, Inc.",,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://camstorez.shop,camstorez.shop,camsonline.com,Computer Age Management Services Ltd. (CAMS),unlabeled,main_detector_targets,0,0,0,21,0,0,0,0,0,0,0,3.6897037321995474,0.85,0,0.85,0,0,0,0,camsonline.com,camstorez.shop,1,1,172.67.169.6,0,0,8,-1,25,340,4,-1,0,1,1,25,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,ef85e173d18e818c,0,0,22c9900c5d2bf9fd,0,1,200,,,,success,success,success,success,alexandra.ns.cloudflare.com;burt.ns.cloudflare.com,,"Spaceship, Inc.",,,,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand match on unauthorized domain,0,1,1
http://83601.vip,83601.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,5,0,3.625,0.315789,2,0.421053,0,0,1,0,eci.gov.in,83601.vip,1,1,38.60.110.104,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ClientOSError,,SSLCertVerificationError,success,error,invalid,empty,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://03662.vip,03662.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,5,0,3.5,0.315789,2,0.421053,0,0,1,0,eci.gov.in,03662.vip,1,1,57.180.51.245,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,943c5bd373322dc1,0,0,,0,0,200,,,SSLCertVerificationError,success,success,invalid,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://futgolresenha.com.br,futgolresenha.com.br,abdm.gov.in,National Health Authority (NHA),unlabeled,main_detector_targets,0,0,0,27,0,0,0,0,0,0,0,4.134336113194451,0.85,0,0.85,0,0,0,0,abdm.gov.in,futgolresenha.com.br,1,1,104.21.46.216,0,0,8,-1,38,327,-1,-1,0,1,1,26,-1,1,1,0,0,1,0,0,0,1,1,1,1,1,,0,0,603a0672fb887fce,0,1,200,,,,success,success,success,success,bethany.ns.cloudflare.com;jim.ns.cloudflare.com,Elessandro Prestes Macedo,,,,,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand match on unauthorized domain,0,1,1
http://nicolette-leigh.com,nicolette-leigh.com,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,26,0,0,0,0,1,0,1,3.7483286603655745,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,nicolette-leigh.com,1,1,199.15.163.139,0,0,6,-1,392,338,6,6,1,0,0,-1,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,b333cc9999268b99,0,0,cebc26b7bcda93bb,0,58,200,,,ConnectionRefusedError,success,success,error,success,dns1.parastorage.com;dns2.parastorage.com,,Wix.com Ltd.,"Wix.Com, Inc.",,,success,skipped,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0
http://villacollection.us,villacollection.us,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,25,0,0,0,0,0,0,0,3.813660689688186,0.482759,2,0.482759,0,0,1,0,incometaxindia.gov.in,villacollection.us,1,1,76.223.54.146,0,0,-1,-1,-1,-1,-1,8,1,1,1,33,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,,,,"Amazon.com, Inc.",,,unavailable,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://xakzwub.vip,xakzwub.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,18,0,0,0,0,0,0,0,3.836591668108979,0.454545,3,0.454545,0,0,1,0,abdm.gov.in,xakzwub.vip,1,1,49.213.34.25,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,b50b102007060b82,0,18,200,,,,success,success,success,success,,,,,,,error,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://whatvi.homes,whatvi.homes,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,0,0,0,3.6421498816369047,0.454545,3,0.454545,0,0,1,0,axismf.com,whatvi.homes,1,1,162.255.119.70,0,0,6,-1,26,339,4,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,436,,,TimeoutError,success,http_436,error,empty,dns1.registrar-servers.com;dns2.registrar-servers.com,,Namecheap,,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://virtusweb.rs,virtusweb.rs,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,0,0,0,3.6818808028034034,0.533333,3,0.533333,0,0,1,0,airtel.in,virtusweb.rs,1,1,178.104.166.231,0,0,8,-1,40,325,6,-1,0,1,1,26,-1,1,1,2,0,1,1,0,0,1,0,0,1,1,,0,0,7631f885cc4d371c,0,1,200,,,,success,success,success,success,jewel.ns.cloudflare.com;scott.ns.cloudflare.com,,Adriahost,,,,unavailable,success,partial,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://vitabrevis.us,vitabrevis.us,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,20,0,0,0,0,0,0,0,3.684183719779189,0.454545,3,0.454545,0,0,1,0,aiims.edu,vitabrevis.us,1,1,13.248.169.48,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,TimeoutError,success,success,error,success,,,,,,,unavailable,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://vietearth.com,vietearth.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,20,0,0,0,0,0,0,0,3.6219280948873624,0.64,2,0.64,0,0,1,0,kfintech.com,vietearth.com,1,1,172.233.219.49,0,0,6,-1,433,297,8,-1,0,1,1,13,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,d6651e40ec1d53eb,0,421,200,,,,success,success,success,success,ns1.parklogic.com;ns2.parklogic.com,,"GoDaddy.com, LLC",,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://h59vl.top,h59vl.top,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,16,0,0,0,0,0,2,0,3.327819531114783,0.380952,4,0.380952,0,0,1,0,hdfclife.com,h59vl.top,1,1,154.218.0.95,0,0,-1,-1,-1,-1,-1,-1,1,1,1,2,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,f64d76a8cdd1ee20,0,120,200,,,,success,success,success,success,,,,,,,rate_limited,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://islandcams.com,islandcams.com,camsonline.com,Computer Age Management Services Ltd. (CAMS),unlabeled,main_detector_targets,0,0,0,21,0,0,0,0,0,0,0,3.8208888513501886,0.85,0,0.85,0,0,0,0,camsonline.com,islandcams.com,1,1,54.215.31.113,0,0,6,-1,4802,311,4,-1,1,1,0,-1,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,e4b951dff59d6fcd,0,10,200,,,SSLCertVerificationError,success,success,invalid,success,ns1.dyna-ns.net;ns2.dyna-ns.net,,Dynadot Inc,,,,success,skipped,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0
http://maxwin288-vip.life,maxwin288-vip.life,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,25,0,0,0,0,1,3,1,4.1336606896881865,0.461538,3,0.461538,0,0,1,0,incometaxindia.gov.in,maxwin288-vip.life,1,1,15.197.240.20,0,0,6,-1,391,339,6,-1,1,1,1,13,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,2223,200,,,,success,success,success,success,dns5.parkpage.foundationapi.com;dns6.parkpage.foundationapi.com,,PDR Ltd. d/b/a PublicDomainRegistry.com,,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
