url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,having_ip,have_at_symbol,url_length,url_depth,redirection,http_domain,tiny_url,prefix_suffix,digit_count,special_char_count,entropy,lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,matched_brand_domain,registered_domain,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,page_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,brand_token_or_logo_present,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,visual_brand_domain_mismatch,favicon_hash,favicon_similarity_score,logo_hash,logo_similarity_score,html_dom_hash,html_dom_similarity_score,same_html_hash_domain_count_7d,fetch_status_code,fetch_error,dns_error,tls_error,dns_status,http_status,tls_status,page_status,nameservers,registrant_name,registrar_name,hosting_isp,hosting_country,registrant_country,rdap_status,whois_status,extraction_status,high_lexical_similarity,no_login_form,no_brand_visual_claim,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,label_conflict,include_in_ml,label
https://viewzooskpics4.weebly.com/,viewzooskpics4.weebly.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,34,1,0,0,0,0,1,0,4.175123135113461,0.6,2,0.6,0,0,1,1,netpnb.com,weebly.com,1,1,74.115.51.9,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.5781,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns-123.awsdns-15.com;ns-1500.awsdns-59.org;ns-1797.awsdns-32.co.uk;ns-646.awsdns-16.net,,MarkMonitor Inc.,"Weebly, Inc.",,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://vladimir.serv807539.pro/,vladimir.serv807539.pro,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,32,1,0,0,0,0,6,0,4.327819531114783,0.32,2,0.428571,0,0,1,1,isro.gov.in,serv807539.pro,1,1,172.67.167.37,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,,,,,,,rate_limited,error,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://vladimir.serv807539.pro/captcha.php,vladimir.serv807539.pro,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,43,1,0,0,0,0,6,0,4.306753929413316,0.32,2,0.428571,0,0,1,1,isro.gov.in,serv807539.pro,1,1,172.67.167.37,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,,,,,,,rate_limited,error,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://visablackconvite.com/,visablackconvite.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,29,1,0,0,0,0,0,0,4.021268494903765,0.571429,2,0.571429,0,0,1,0,axismaxlife.com,visablackconvite.com,1,1,104.21.46.47,0,0,8,-1,27,338,8,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,96e9ce0dad7753bd,0.5156,14,403,,,SSLCertVerificationError,success,http_403,invalid,success,augustus.ns.cloudflare.com;grannbo.ns.cloudflare.com,,Tucows Domains Inc.,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://login.tiktok-vip0110.com/,login.tiktok-vip0110.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,33,1,0,0,0,1,4,1,4.066677073707229,0.48,2,0.48,0,0,1,1,jio.com,tiktok-vip0110.com,1,1,34.186.155.38,0,0,8,-1,315,50,8,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,0,0,TimeoutError,,TimeoutError,success,error,error,empty,gabriella.ns.cloudflare.com;leonard.ns.cloudflare.com,,"GoDaddy.com, LLC",,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://vivasortehoje-bice.vercel.app/,vivasortehoje-bice.vercel.app,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,38,1,0,0,0,1,0,1,4.020843553362252,0.5,2,0.5,0,0,1,1,airtel.in,vercel.app,1,1,216.198.79.131,0,0,6,-1,2289,3555,8,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns1.vercel-dns-3.com;ns2.vercel-dns-3.com;ns3.vercel-dns-3.com;ns4.vercel-dns-3.com,,Tucows Domains Inc,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://mijn.overheid.nl.bc1qpxjll7nf4fh96m6gztpdmyp8f03tt4mg0pwnpr.solucionatica.com.br/berichtenbox.php?token=7f07b3874fca1a81641bd47f11d9474c9d53ff65dc3d85a744e0d6190ce1c359c09490fcd94beeda6ef8f2e6bf8e214b0a83df8e695fb41a8c62d6d0e76d403080d297a65c3bea2588d94c8f2b8fb16de409fd9aa396bd71ba9298d5aba634b80f0a06cf,mijn.overheid.nl.bc1qpxjll7nf4fh96m6gztpdmyp8f03tt4mg0pwnpr.solucionatica.com.br,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,312,1,0,0,0,0,128,2,4.844283403301035,0.85,0,0.85,1,0,1,4,npr.gov.in,solucionatica.com.br,1,1,50.116.87.93,0,0,6,-1,10228,364,-1,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.0,,0.0,9679c60cad473bbf,0.4375,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns1.inwcloud.com.br;ns2.inwcloud.com.br,Solucionatica Eletronica de Informatica,,,,,success,skipped,partial,1,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
https://www.v11-okx-app.com/,v11-okx-app.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,28,1,0,0,0,1,2,2,3.9407598325400897,0.454545,2,0.454545,0,0,1,0,jio.com,v11-okx-app.com,1,1,52.128.237.76,0,0,6,-1,304,61,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,a3.share-dns.com;b3.share-dns.net,,Gname.com Pte. Ltd.,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://www.v10-okx-app.com/,v10-okx-app.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,28,1,0,0,0,1,2,2,4.012188403968661,0.454545,2,0.454545,0,0,1,0,jio.com,v10-okx-app.com,1,1,52.128.237.78,0,0,6,-1,304,61,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,a4.share-dns.com;b4.share-dns.net,,Gname.com Pte. Ltd.,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://chroome-ext-conbse.framer.ai/,chroome-ext-conbse.framer.ai,bseindia.com,BSE Ltd.,unlabeled,main_detector_targets,0,0,0,37,1,0,0,0,1,0,2,4.100816878908575,0.85,0,0.85,1,0,1,1,bseindia.com,framer.ai,1,1,31.43.160.6,0,0,8,-1,3041,610,8,-1,1,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.3438,,0.0,9679c60cad473bbf,0.5156,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns-114.awsdns-14.com;ns-1198.awsdns-21.org;ns-1902.awsdns-45.co.uk;ns-635.awsdns-15.net,Framer Hostmaster,"CSC Corporate Domains, Inc.",,,,rate_limited,success,partial,1,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
https://shopify.shoptpi.vip/index/user/login.html,shopify.shoptpi.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,49,3,0,0,0,0,0,0,4.097593590489956,0.48,3,0.48,0,0,1,1,ana.crsorgi.gov.in,shoptpi.vip,1,1,137.220.150.16,0,0,6,-1,46,319,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5938,,0.0,9679c60cad473bbf,0.5781,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns1.julydns.com;ns2.julydns.com,,July Name Limited,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://www.ouyi-okx.vip/,ouyi-okx.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,25,1,0,0,0,1,0,1,3.8634651896016474,0.451613,2,0.451613,0,0,1,0,orgi-sparrow.gov.in,ouyi-okx.vip,1,1,52.128.237.88,0,0,6,-1,314,51,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,a1.share-dns.com;b1.share-dns.net,,Gname.com Pte. Ltd.,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://ouyi-okx.vip/,ouyi-okx.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,21,1,0,0,0,1,0,1,3.7849418274376427,0.451613,2,0.451613,0,0,1,0,orgi-sparrow.gov.in,ouyi-okx.vip,1,1,52.128.237.88,0,0,6,-1,314,51,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,a1.share-dns.com;b1.share-dns.net,,Gname.com Pte. Ltd.,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://axismasonry.com/includes/themes/,axismasonry.com,axis.bank.in,Axis Bank,unlabeled,main_detector_targets,0,0,0,40,3,0,0,0,0,0,0,4.084829508503262,0.85,0,0.85,0,0,0,0,axis.bank.in,axismasonry.com,1,1,70.32.23.109,0,0,6,-1,1698,128,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.75,,0.0,9679c60cad473bbf,0.6406,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns1.a2hosting.com;ns2.a2hosting.com;ns3.a2hosting.com;ns4.a2hosting.com,,"eNom, LLC",,,,success,skipped,partial,1,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
https://viuasorte.vercel.app/,viuasorte.vercel.app,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,29,1,0,0,0,0,0,0,3.8573068568981284,0.5,3,0.5,0,0,1,1,airtel.in,vercel.app,1,1,64.29.17.67,0,0,6,-1,2289,3555,8,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns1.vercel-dns-3.com;ns2.vercel-dns-3.com;ns3.vercel-dns-3.com;ns4.vercel-dns-3.com,,Tucows Domains Inc,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://forms.visme.co/fv/meqw1nen-p1wdzzv,forms.visme.co,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,42,2,0,0,0,0,2,1,4.320423374953668,0.666667,3,0.666667,0,0,1,1,axismf.com,visme.co,1,1,172.67.74.210,0,0,8,-1,4505,607,8,-1,0,1,1,58,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,cecc3931333264e7,0.5,,0.0,6eab6fccb171be42,0.5156,1,200,,,,success,success,success,success,chad.ns.cloudflare.com;marjory.ns.cloudflare.com,,"GoDaddy.com, LLC",,,,unavailable,success,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://clickbus.portaldigital.vip/HfaCPdGg,clickbus.portaldigital.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,43,1,0,0,0,0,0,0,4.379298475431078,0.551724,3,0.551724,0,0,1,1,coalindia.in,portaldigital.vip,1,1,104.21.20.253,0,0,8,-1,35,330,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,abdullah.ns.cloudflare.com;marissa.ns.cloudflare.com,,"Cloudflare, Inc.",,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://e-carte-vital.com/demande.php,e-carte-vital.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,37,1,0,0,0,1,0,2,4.067165189777858,0.588235,3,0.588235,0,0,1,0,airtel.in,e-carte-vital.com,1,1,185.53.179.136,0,0,6,-1,33,332,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,96e9ce0dad7753bd,0.5156,14,403,,,SSLCertVerificationError,success,http_403,invalid,success,ina1.registrar.eu;ina2.registrar.eu;ina3.registrar.eu,,Hosting Concepts B.V. d/b/a Registrar.eu,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://wap.x8-binance.vip/,wap.x8-binance.vip,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,27,1,0,0,0,1,1,1,4.032303242743953,0.48,3,0.48,0,0,1,1,pnbindia.in,x8-binance.vip,1,1,184.168.121.194,0,0,6,-1,159,206,8,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.625,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns31.domaincontrol.com;ns32.domaincontrol.com,,"GoDaddy.com, LLC",,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://compte-vitale.com/,compte-vitale.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,26,1,0,0,0,1,0,1,3.825251737288651,0.571429,3,0.571429,0,0,1,0,incometax.gov.in,compte-vitale.com,1,1,180.178.160.153,0,0,6,-1,42,323,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns1.openprovider.nl;ns2.openprovider.be;ns3.openprovider.eu,,Hosting Concepts B.V. d/b/a Registrar.eu,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://compte-vitale.com/renouvellement.php,compte-vitale.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,44,1,0,0,0,1,0,1,4.001727857559624,0.571429,3,0.571429,0,0,1,0,incometax.gov.in,compte-vitale.com,1,1,180.178.160.153,0,0,6,-1,42,323,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns1.openprovider.nl;ns2.openprovider.be;ns3.openprovider.eu,,Hosting Concepts B.V. d/b/a Registrar.eu,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://trzkm9sdf.vincent-a05.workers.dev/,trzkm9sdf.vincent-a05.workers.dev,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,42,1,0,0,0,1,3,1,4.445307005854538,0.85,0,0.85,0,0,0,2,dev-api.census.gov.in,workers.dev,1,1,104.21.78.106,0,0,8,-1,2643,279,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5938,,0.0,9679c60cad473bbf,0.6719,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,clyde.ns.cloudflare.com;sofia.ns.cloudflare.com,,"CloudFlare, Inc.",,,,success,skipped,partial,1,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
https://e-vitale-ameli.com/pages/app.php,e-vitale-ameli.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,40,2,0,0,0,1,0,2,3.8653115322251024,0.5,2,0.5,0,0,1,0,camsonline.com,e-vitale-ameli.com,1,1,185.53.179.136,0,0,6,-1,43,322,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.6562,,0.0,96e9ce0dad7753bd,0.5469,14,403,,,SSLCertVerificationError,success,http_403,invalid,success,ina1.registrar.eu;ina2.registrar.eu;ina3.registrar.eu,,Hosting Concepts B.V. d/b/a Registrar.eu,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://arch.vitronx.com/,arch.vitronx.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,25,1,0,0,0,0,0,0,3.8634651896016474,0.666667,2,0.666667,0,0,1,1,jio.com,vitronx.com,1,1,212.36.1.60,0,0,8,-1,3672,345,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,kristin.ns.cloudflare.com;remy.ns.cloudflare.com,,Instra Corporation Pty Ltd.,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://documentclickaccept-virementpdf2012k.weebly.com/,documentclickaccept-virementpdf2012k.weebly.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,56,1,0,0,0,1,4,1,4.505678975815084,0.6,2,0.6,0,0,1,1,netpnb.com,weebly.com,1,1,74.115.51.9,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.5781,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns-123.awsdns-15.com;ns-1500.awsdns-59.org;ns-1797.awsdns-32.co.uk;ns-646.awsdns-16.net,,MarkMonitor Inc.,"Weebly, Inc.",,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://villamayorempresarial.es/contactar,villamayorempresarial.es,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,42,1,0,0,0,0,0,0,3.9511430177077886,0.4,2,0.4,0,0,1,0,incometaxindia.gov.in,villamayorempresarial.es,1,1,31.24.41.132,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,,,,,,,unavailable,success,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://viaverde.agiresentir.com/via/info.php,viaverde.agiresentir.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,45,2,0,0,0,0,0,0,4.066542752164839,0.666667,1,0.666667,0,0,1,1,airindia.com,agiresentir.com,1,1,81.88.53.170,0,0,6,-1,3814,204,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns1.amenworld.com;ns2.amenworld.com,,Register SPA,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://virtualnequicom.blob.core.windows.net/sms/solicitud/5/index.php.html,virtualnequicom.blob.core.windows.net,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,76,4,0,0,0,0,1,0,4.355984013717768,0.454545,3,0.454545,0,0,1,3,pnbindia.in,windows.net,1,1,135.130.64.96,0,0,8,-1,11226,395,8,-1,0,1,1,14,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,c1e1e1c34e9c1e1f,0.5938,,0.0,da8dfd85c2450223,0.5469,1,200,,,,success,success,success,success,ns1-39.azure-dns.com;ns2-39.azure-dns.net;ns3-39.azure-dns.org;ns4-39.azure-dns.info,,MarkMonitor Inc.,,,,success,skipped,complete,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://viewsclosingssdocumentss.weebly.com/,viewsclosingssdocumentss.weebly.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,44,1,0,0,0,0,0,0,4.125999017204181,0.6,3,0.6,0,0,1,1,netpnb.com,weebly.com,1,1,74.115.51.9,0,0,8,-1,7342,327,8,6,1,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.5781,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns-123.awsdns-15.com;ns-1500.awsdns-59.org;ns-1797.awsdns-32.co.uk;ns-646.awsdns-16.net,,MarkMonitor Inc.,"Weebly, Inc.",,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://info-suivi-mondial.com/login,info-suivi-mondial.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,36,1,0,0,0,1,0,2,4.083274571476652,0.592593,2,0.592593,0,0,1,0,censusindia.gov.in,info-suivi-mondial.com,1,1,158.94.209.88,0,0,6,-1,55,310,6,-1,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,96e9ce0dad7753bd,0.5312,14,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns1.69host.cc;ns2.69host.cc,,Global Domain Group LLC,,,,success,skipped,partial,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
http://cr-nicos.com,cr-nicos.com,accounts.mgovcloud.in,National Informatics Centre (NIC),unlabeled,main_detector_targets,0,0,0,19,0,0,0,0,1,0,1,3.6818808028034034,0.85,0,0.85,0,0,0,0,accounts.mgovcloud.in,cr-nicos.com,1,1,34.111.179.208,0,0,6,-1,60,305,6,8,0,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.0,,0.0,96e9ce0dad7753bd,0.4688,14,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns1cny.name.com;ns2ckr.name.com;ns3jkl.name.com;ns4hny.name.com,,"Name.com, Inc.",Google LLC,,,success,skipped,partial,1,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
https://vip.38087090.xyz/,vip.38087090.xyz,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,25,1,0,0,0,0,8,0,3.9434651896016475,0.105263,2,0.105263,0,0,1,1,myvi.in,38087090.xyz,1,1,45.145.228.240,0,0,6,-1,751,2901,4,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,,0.0,0,0,TimeoutError,,TimeoutError,success,error,error,empty,launch1.spaceship.net;launch2.spaceship.net,,"Spaceship, Inc.",,,,success,skipped,partial,0,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://vitosendivari.fi/lista.php?q=%22%2F%3E%3Cimg%20src%3D%22https%3A%2F%2Fgoogle.com%2FnsB5jAPQKFhTe.jpg%22%20onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjc5Njc2Zjc3NmU2MTZlNzA3YTZhNzQyZTczNzA2MTcyNmI2MTczNzM2NTJlNzc2NTYyNzM2OTc0NjU%3D%27%29.replace%28%2F%28..%29%2Fg%2C%20%27%25%241%27%29%29%3B%22%3E,vitosendivari.fi,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,344,1,0,0,0,0,76,40,5.157249500488529,0.571429,3,0.571429,0,0,1,0,bseindia.com,vitosendivari.fi,1,1,94.237.112.170,0,0,6,-1,5310,-1,-1,-1,0,1,1,40,-1,1,1,2,1,1,1,0,1,0,0,0,0,0,cb33246766393933,0.5625,,0.0,37fd89e622cf67e0,0.5469,1,200,,,,success,success,success,success,dns1.louhi.net [ok];dns2.louhi.net [ok];dns3.louhi.fi [79.171.225.17] [ok],,,,,,success,skipped,complete,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,0,0,0
https://dervi-enprend-ec.webcindario.com/,dervi-enprend-ec.webcindario.com,myvi.in,Vodafone Idea (VI),unlabeled,main_detector_targets,0,0,0,41,1,0,0,0,1,0,2,4.134650407363996,0.85,0,0.85,1,0,1,1,npr.gov.in,webcindario.com,1,1,5.57.226.202,0,0,8,-1,9197,1395,8,-1,1,1,0,-1,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,86663b99e46c9366,0.5312,,0.0,9679c60cad473bbf,0.4844,220,403,,,SSLCertVerificationError,success,http_403,invalid,success,ns-cloud-d1.googledomains.com;ns-cloud-d2.googledomains.com;ns-cloud-d3.googledomains.com;ns-cloud-d4.googledomains.com,,Tucows Domains Inc.,,,,success,skipped,partial,1,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0
